-0.00013445,0.00051946
0.00032112,-0.00041732
0.00135444,-0.00067605
-0.00048956,0.00036194
-0.00035181,0.00006842
-0.00031849,0.00044537
0.00074196,0.00001014
-0.00081017,-0.00049780
0.00039221,-0.00007017
0.00062399,-0.00091809
0.00106040,0.00055036
-0.00044352,-0.00038232
0.00052057,-0.00138693
0.00116272,0.00073363
-0.00007653,0.00027967
-0.00112564,-0.00073958
-0.00041197,0.00043228
-0.00128855,-0.00122365
0.00000090,0.00087496
-0.00122272,-0.00037864
-0.00036638,0.00079296
0.00040061,-0.00102571
0.00066685,0.00016862
0.00001417,-0.00108674
0.00137367,-0.00083225
0.00051014,0.00009977
0.00023134,0.00075910
0.00012883,0.00061879
0.00042570,0.00102049
0.00097239,0.00021507
0.00088435,0.00022364
-0.00009829,-0.00028094
0.00111221,0.00055197
-0.00024402,0.00020262
0.00086680,0.00064386
0.00074977,0.00016767
0.00000267,0.00073186
0.00089590,-0.00027261
-0.00115755,-0.00113653
0.00004417,0.00033340
0.00045105,-0.00001425
-0.00085463,-0.00059870
-0.00114705,0.00033735
0.00009676,0.00056838
0.00079661,0.00061025
0.00092139,0.00000420
0.00067795,-0.00001998
-0.00049104,0.00001995
-0.00053137,0.00014888
0.00012152,0.00053562
-0.00045953,0.00010714
-0.00035341,0.00059469
0.00015480,0.00045862
0.00061138,-0.00044317
0.00093999,-0.00034361
-0.00043276,0.00047967
0.00068900,-0.00009700
-0.00063040,-0.00112593
-0.00111165,-0.00089882
0.00061750,-0.00052562
0.00005956,-0.00071687
0.00225538,0.00037360
-0.00096865,-0.00040861
0.00064299,-0.00058448
-0.00044151,-0.00073120
0.00087569,-0.00024696
0.00077215,-0.00031607
0.00135664,0.00068442
-0.00003212,0.00036627
-0.00004667,-0.00047992
-0.00004956,-0.00016319
0.00067481,-0.00021654
0.00165048,0.00045262
0.00128304,-0.00076766
0.00114386,-0.00099272
0.00157337,-0.00021495
0.00035160,0.00022669
-0.00010375,-0.00011697
-0.00089014,0.00118642
0.00019832,0.00053532
-0.00049646,-0.00133865
0.00088679,-0.00038410
0.00012911,0.00171205
0.00121718,-0.00059320
-0.00005310,0.00012912
0.00082927,-0.00005985
0.00083845,-0.00035003
0.00056390,0.00173484
-0.00006533,0.00020572
-0.00024730,-0.00079266
-0.00205577,0.00029072
-0.00102070,-0.00103800
-0.00114372,-0.00001166
-0.00013667,-0.00040422
0.00142413,-0.00086404
0.00068975,-0.00075965
0.00113304,0.00008820
-0.00030354,-0.00098804
0.00002340,0.00020179
-0.00025260,-0.00021682
-0.00032487,0.00139358
-0.00022724,-0.00050000
0.00032056,-0.00138742
-0.00050159,-0.00016904
-0.00058814,-0.00041094
0.00031084,-0.00084829
-0.00065664,-0.00014550
-0.00011637,-0.00001649
0.00147841,-0.00120130
-0.00056385,-0.00092812
-0.00001753,-0.00064911
-0.00027409,0.00005027
-0.00020919,0.00039760
-0.00047447,0.00032298
0.00010592,0.00000988
0.00083098,0.00037849
0.00082726,0.00051780
0.00053691,-0.00039167
0.00092840,0.00013131
-0.00002004,0.00142880
-0.00097663,-0.00010444
0.00120934,-0.00069966
0.00108620,0.00006254
0.00006603,-0.00061203
0.00047730,-0.00096512
0.00006104,0.00060811
0.00074108,-0.00049399
0.00023650,0.00004428
-0.00074250,0.00058051
-0.00056181,0.00047520
0.00031494,0.00225180
-0.00042817,0.00006874
0.00017516,-0.00007800
-0.00014736,-0.00043898
0.00055576,-0.00110246
0.00086431,-0.00050814
0.00051507,-0.00001285
0.00023852,0.00022981
-0.00013413,0.00003592
-0.00021726,-0.00123701
-0.00016263,-0.00033588
0.00042386,-0.00030689
0.00072409,-0.00080967
0.00036074,-0.00010181
-0.00041188,-0.00086138
0.00037636,0.00085806
-0.00042003,-0.00075842
-0.00124059,0.00127978
0.00004922,-0.00062458
-0.00105297,0.00028083
0.00050860,-0.00046774
-0.00108945,0.00030143
0.00032261,0.00023516
0.00052258,-0.00107567
-0.00026295,0.00086668
-0.00151586,-0.00067446
-0.00032929,-0.00008707
-0.00045386,-0.00054632
0.00028418,-0.00065604
0.00004179,-0.00006483
-0.00025961,0.00047584
-0.00021573,-0.00034695
0.00054712,0.00004817
-0.00084002,-0.00011077
0.00100338,-0.00077663
-0.00063178,0.00031626
0.00009931,-0.00043358
0.00033304,-0.00070882
0.00013874,0.00012093
0.00002736,-0.00001704
-0.00141143,-0.00033173
0.00063420,0.00011550
-0.00052971,0.00073467
-0.00081365,0.00040162
0.00000555,-0.00046306
-0.00058067,0.00026221
0.00006241,0.00113329
0.00053217,0.00074769
-0.00064869,0.00009986
0.00019453,-0.00011119
0.00024273,0.00007200
-0.00012096,-0.00071138
0.00047291,0.00091314
0.00097854,-0.00105117
0.00025373,0.00010425
0.00073801,0.00024400
-0.00001485,0.00035200
0.00038603,-0.00001142
0.00044052,-0.00004185
0.00005199,-0.00055782
0.00015621,-0.00190684
0.00169581,0.00002605
0.00043207,-0.00013110
-0.00022110,-0.00002944
0.00007817,0.00033951
0.00075807,0.00000679
0.00098119,0.00049760
-0.00089954,0.00027698
-0.00073209,-0.00031303
-0.00067559,-0.00080813
0.00053328,-0.00030000
-0.00030212,-0.00035406
0.00048215,-0.00055618
-0.00025967,0.00023651
-0.00020399,-0.00049717
0.00018939,0.00150850
0.00011174,-0.00073574
-0.00056510,0.00056601
-0.00023270,0.00112914
0.00032345,0.00021212
-0.00090225,0.00126577
-0.00016732,-0.00011572
-0.00077266,0.00031201
-0.00063635,-0.00058071
-0.00142007,-0.00023013
-0.00045798,-0.00065709
-0.00040510,0.00100732
0.00082601,0.00077017
0.00079716,0.00068203
-0.00111568,0.00022499
-0.00108856,-0.00013194
0.00093599,-0.00140525
-0.00016092,-0.00009132
-0.00005579,-0.00006303
0.00007919,-0.00135121
0.00016630,0.00057978
-0.00110783,0.00139327
0.00103241,-0.00078892
0.00107637,-0.00004165
-0.00017659,-0.00050369
0.00044374,0.00067295
-0.00118993,-0.00140333
0.00115125,0.00007405
0.00046549,0.00073015
0.00066447,-0.00103656
-0.00065754,-0.00039285
-0.00009678,0.00019552
-0.00176065,-0.00063508
-0.00001245,-0.00015222
0.00059951,0.00022815
-0.00092781,-0.00137592
-0.00095785,-0.00024544
0.00031238,-0.00016337
-0.00073020,-0.00100974
0.00025502,-0.00043022
0.00107990,0.00010050
-0.00088177,0.00005123
-0.00017858,0.00049235
0.00090143,-0.00005098
0.00018284,0.00026173
-0.00017217,-0.00019286
0.00092265,-0.00057997
-0.00053458,0.00028595
0.00008752,0.00079034
-0.00071016,-0.00114127
-0.00057869,-0.00075582
0.00009191,0.00043202
-0.00022784,0.00002975
-0.00054407,0.00024570
-0.00029531,-0.00206718
-0.00241676,0.00108195
0.00056730,0.00027611
0.00128374,0.00050009
0.00084512,-0.00063504
-0.00002580,0.00116050
-0.00069788,0.00030144
0.00046062,-0.00026219
0.00018637,0.00059237
-0.00127095,-0.00047555
0.00042663,-0.00109871
-0.00058871,0.00004753
-0.00001683,0.00095975
-0.00091780,0.00075818
0.00006656,-0.00124982
0.00007573,0.00148539
0.00021830,-0.00017337
-0.00026914,0.00116773
0.00090266,0.00021373
0.00005581,0.00024696
0.00088575,0.00073991
0.00114032,-0.00121806
0.00032366,0.00106030
0.00100537,0.00001922
-0.00126953,0.00052655
-0.00039144,0.00045189
0.00076165,-0.00049059
0.00107439,-0.00007536
0.00016524,0.00026872
0.00080147,-0.00030634
-0.00017755,-0.00054887
-0.00024657,-0.00075071
0.00029483,0.00011303
-0.00028834,0.00047966
0.00063749,0.00016183
-0.00053624,0.00014192
0.00088132,0.00023347
-0.00085556,0.00102800
-0.00018499,0.00032835
0.00033854,0.00045969
0.00064150,0.00000785
0.00117757,-0.00008232
0.00076176,0.00096889
-0.00021447,0.00112333
-0.00007660,0.00032947
0.00052547,-0.00173734
-0.00019510,-0.00030728
-0.00074509,-0.00006031
-0.00007342,0.00004241
0.00011882,-0.00011189
0.00082082,-0.00041751
-0.00033668,-0.00058655
-0.00042430,0.00019304
-0.00021930,-0.00001147
0.00057183,0.00060213
-0.00031814,0.00046783
0.00004907,-0.00085083
0.00055990,-0.00097685
0.00075867,-0.00080555
-0.00078175,0.00086057
0.00021608,-0.00107440
0.00001695,-0.00086272
-0.00031172,-0.00043659
0.00048149,-0.00011531
-0.00048332,-0.00157408
-0.00047571,0.00043760
-0.00033132,-0.00063031
0.00043987,-0.00052056
-0.00061007,0.00007235
0.00057143,0.00066752
0.00012382,0.00006937
0.00055199,-0.00136918
0.00046463,0.00013478
0.00058088,-0.00060006
0.00018322,-0.00024988
-0.00110106,-0.00020594
0.00061724,0.00074872
0.00106044,0.00068424
-0.00159711,-0.00021723
-0.00146041,0.00006666
0.00099617,-0.00024348
-0.00003453,0.00054531
-0.00019227,0.00084542
-0.00020518,0.00027207
-0.00054552,-0.00096596
0.00046634,-0.00163601
-0.00089514,-0.00042830
-0.00010494,-0.00092588
-0.00110480,0.00037661
-0.00042205,-0.00160785
0.00004614,-0.00055484
-0.00128862,0.00059229
-0.00055919,-0.00073288
0.00013559,-0.00027525
0.00073716,0.00021429
-0.00061863,0.00084285
-0.00004762,0.00015761
0.00016047,-0.00022540
0.00061087,0.00065213
-0.00017858,0.00004377
-0.00034838,0.00076900
0.00026370,0.00051379
0.00048680,-0.00075564
-0.00023257,-0.00091322
0.00048159,0.00069132
-0.00090751,0.00100889
-0.00015425,-0.00032722
0.00095444,0.00012794
-0.00080870,-0.00057584
0.00065099,0.00004495
0.00089981,0.00003407
-0.00075150,0.00008357
0.00012805,0.00036928
0.00013378,-0.00084384
-0.00042116,0.00075466
0.00137583,-0.00005474
0.00053382,0.00045058
-0.00037030,-0.00081241
-0.00005991,0.00077206
0.00033800,-0.00090256
-0.00008116,0.00083043
0.00013904,0.00050267
